"","id","total_votes","x0001e","x0002e","x0003e","x0005e","x0006e","x0007e","x0008e","x0009e","x0010e","x0011e","x0012e","x0013e","x0014e","x0015e","x0016e","x0017e","x0018e","x0019e","x0020e","x0021e","x0022e","x0023e","x0024e","x0025e","x0026e","x0027e","x0029e","x0030e","x0031e","x0033e","x0034e","x0035e","x0036e","x0037e","x0038e","x0039e","x0040e","x0041e","x0042e","x0043e","x0044e","x0045e","x0046e","x0047e","x0048e","x0049e","x0050e","x0051e","x0052e","x0053e","x0054e","x0055e","x0056e","x0057e","x0058e","x0059e","x0060e","x0061e","x0062e","x0064e","x0065e","x0066e","x0067e","x0068e","x0069e","x0071e","x0072e","x0073e","x0074e","x0075e","x0076e","x0077e","x0078e","x0079e","x0080e","x0081e","x0082e","x0083e","x0084e","x0085e","x0086e","x0087e","x0088e","x0089e","c01_001e","c01_002e","c01_003e","c01_004e","c01_005e","c01_006e","c01_007e","c01_008e","c01_009e","c01_010e","c01_011e","c01_012e","c01_013e","c01_014e","c01_015e","c01_016e","c01_017e","c01_018e","c01_019e","c01_020e","c01_021e","c01_022e","c01_023e","c01_024e","c01_025e","c01_026e","c01_027e","income_per_cap_2016","income_per_cap_2017","income_per_cap_2018","income_per_cap_2019","income_per_cap_2020","gdp_2016","gdp_2017","gdp_2018","gdp_2019","gdp_2020","x2013_code"
"x0060e",0.020647067021645,0.800003386609765,0.796691510048427,0.801641377911986,0.791676192367449,0.79313241362318,0.80477721839162,0.805558407599751,0.804978458717299,0.801146716980878,0.777535444904217,0.79206152211601,0.785054760675212,0.785783332814668,0.791381760312366,0.793920502084411,0.771493212619894,0.747060782248045,-0.206162861428226,0.802511699969571,0.793717189445304,0.793113963018888,0.791803402011527,0.785696106711966,0.782961878081465,0.793113963018888,0.799270762686995,0.786934885684467,0.782961878081465,0.792261686785194,0.774898786291558,0.796691510048427,0.792581266697894,0.793005534892963,0.792581266697894,0.816243524038631,0.446565249468483,0.622088490267551,0.345015279154096,0.127256070393233,0.229332333565297,0.132923009099653,0.59926702325181,0.543723975317444,0.442000371704158,0.549268171651795,0.283267467038165,0.487055496887854,0.478629498800103,0.632672027866572,0.290769606601505,0.166199397153086,0.621364122969102,0.383149715525307,0.314334180411083,0.656906668666059,0.793005534892963,0.738535843866226,1,0.747985278272237,0.654465014910295,0.82097506325161,0.476871542301541,0.843061363846598,0.617851858521772,0.276149392828668,0.690174228711557,0.669904817463339,0.713516565407789,0.311257210931043,0.0735458509843369,0.400428736316726,0.778029682400371,0.796335582399083,0.444755006177417,0.494828901993639,0.597382397464735,0.284657814336291,0.63142180290796,0.795326341059996,0.692830897550313,0.789373456497415,0.781281361998627,0.79997935678844,0.807661599223119,0.792288933789043,0.800852309686139,0.785625962656971,0.823271368653972,0.791342368150216,0.674210587335245,0.790349637301285,0.689674768931582,0.735567104286285,0.752465193730674,0.843938450328445,0.812085940994894,0.763569079267987,0.702495885858794,0.793346024330802,0.742811086559773,0.777535444904217,0.774532680577222,0.676575792568548,0.79206152211601,0.789150999746916,0.734260420794057,0.787800521079013,0.787778532786809,0.746733714977364,0.782961878081465,0.796563132950625,0.780269945321828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.417740704338844
"x0061e",0.0473780809970425,0.828569264740396,0.832268445464868,0.83735308748645,0.827111908065162,0.819670479036106,0.815310444525886,0.815487073996446,0.812193110737241,0.823382133308969,0.837421718835366,0.84235667003282,0.83230502732233,0.824269556797469,0.821954604161795,0.815110454151491,0.799012806742867,0.81116509847894,-0.146703459558465,0.816672300337569,0.834352660042736,0.834834463536117,0.835408083425936,0.814103729643154,0.811815764325338,0.834834463536117,0.841378927908533,0.828270594728,0.811815764325338,0.816309995047345,0.807429231995198,0.832268445464868,0.824932842789232,0.870440506114993,0.824932842789232,0.775528825667404,0.494352934099016,0.414720830057543,0.127898139830309,0.0767345382271498,0.113551767330587,0.0722805712878507,0.926179746758086,0.740028855456233,0.766989383459561,0.877640503066394,0.619559005596955,0.750037524977594,0.678206360459651,0.85579443970837,0.563366279248923,0.432332812230979,0.784175967530197,0.67394531115693,0.553005941769057,0.748131860732274,0.870440506114993,0.721435129210609,0.747985278272237,1,0.64449578662116,0.788283758517502,0.524095347605909,0.653566570352742,0.946714617352007,0.553532497804619,0.75612641420799,0.677058390118214,0.679929227501718,0.371407886358173,0.0717317646679468,0.482709816500712,0.822162592719528,0.758421633406934,0.490586202959556,0.266061218717148,0.924339608058889,0.555824730706889,0.700634486586612,0.94234109974795,0.766275426542381,0.940610730445267,0.80493695054216,0.826933572311398,0.835123480738776,0.8187536350763,0.819089122675619,0.733910119736271,0.815996527202891,0.809000574925632,0.795130012138192,0.83515910077266,0.769630997471418,0.738942320658176,0.743143102761205,0.821155728137645,0.80590225820681,0.863580847454583,0.84266527170931,0.838296246960985,0.859877210880834,0.837421718835366,0.840740413328485,0.823171429776499,0.84235667003282,0.845057993357018,0.862631902935368,0.8290158885491,0.827385320941626,0.851302621663469,0.811815764325338,0.814531138385246,0.854063481368879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.348683393524087
"x0062e",0.0524709266060985,0.818138298050737,0.823221346762623,0.819683347638448,0.826338368087538,0.828491245352278,0.821048871495772,0.811437314318359,0.816393125186342,0.820634407674834,0.834591282006131,0.820046136827218,0.811445724708196,0.813548036218271,0.816842068624172,0.804653828650621,0.777749220358653,0.768988973064743,-0.208985942956857,0.81901907437979,0.822270592851015,0.822495500078342,0.821760598859323,0.798768440707194,0.793918850113893,0.822495500078342,0.818048304764947,0.826232763393902,0.793918850113893,0.786179020880449,0.798995382718546,0.823221346762623,0.826521379068177,0.715148818615703,0.826521379068177,0.762142740158881,0.821606391960602,0.432518898303941,0.168567500492456,0.111276500344814,0.144684308959623,0.0799356678956085,0.557958390536309,0.58811703948122,0.47589983877136,0.4540293503686,0.216409350579329,0.415609710896357,0.28961334228135,0.669888068452601,0.215872980096644,0.135653643691862,0.485788807425739,0.278237529548132,0.2124619753371,0.671588496847719,0.715148818615703,0.86892153493589,0.654465014910295,0.64449578662116,1,0.762021767258166,0.840661297494299,0.646511643514123,0.569932470540101,0.211924010262495,0.670452708762747,0.576449818398163,0.495553792781591,0.528533340218131,0.0714644935428223,0.509364862095632,0.851691148337067,0.781548039068722,0.819834971851797,0.320150693763509,0.557116881676042,0.206967619462238,0.792140445835624,0.768993288413818,0.762607907043418,0.75420266316896,0.836477418933907,0.831831127971074,0.827151787909697,0.835563833477917,0.821123699426397,0.813934828742326,0.818531409021826,0.79389484928169,0.785230961209211,0.820900927393605,0.695084807210675,0.788439663913364,0.815821516762481,0.812653058071599,0.79006629993953,0.796796134526458,0.777228328006853,0.823697249011339,0.793268166606009,0.834591282006131,0.833666907410594,0.789221552924779,0.820046136827218,0.82100267479975,0.787234292234512,0.814364396922372,0.816630111391424,0.779247744646937,0.793918850113893,0.794139754743564,0.765932487709439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.428087069809758
"x0064e",0.0455729552480023,0.979907189456146,0.977114673481111,0.97864160284157,0.975321913301816,0.965794299441044,0.971741358222322,0.974535047803045,0.97846453841131,0.967617410669658,0.952518349112062,0.968908143767076,0.974374938234492,0.975935907964471,0.975433223271864,0.975407558324347,0.965741936453679,0.954385633553925,-0.193021634588893,0.972952906847275,0.976430982071547,0.976012917449175,0.975399423656996,0.973758568796591,0.972074433232906,0.976012917449175,0.977952344253014,0.973688638909365,0.972074433232906,0.973688989199533,0.969729417037185,0.977114673481111,0.976339519263506,0.913660313982312,0.976339519263506,0.999311791947326,0.656777376034083,0.491820354725737,0.150272900850725,0.0993596410306295,0.172914967268386,0.0832414635465906,0.659749527897002,0.657815948941059,0.514878440944746,0.546694199167342,0.263689894270769,0.566254096631543,0.465241866039234,0.719771761450425,0.24352085326752,0.129263138679794,0.570886532211014,0.344502085587597,0.258640143855389,0.774601623727755,0.913660313982312,0.900704682909526,0.82097506325161,0.788283758517502,0.762021767258166,1,0.686393410449834,0.722367724464611,0.673448910274487,0.235167460838889,0.833746335617411,0.836621065238477,0.74882998008421,0.524423126364182,0.277144757406939,0.631977766995944,0.94803653520354,0.96045357233429,0.652418810454383,0.346784727848834,0.658206587328585,0.23483845266263,0.828945801541373,0.842109426656784,0.851733409107098,0.824293295224064,0.970316016025327,0.97882634916495,0.981176936678379,0.975943706624822,0.968735149981174,0.950422685249333,0.970238052282839,0.949617866677486,0.887946701646041,0.974885617824286,0.872861769785458,0.917157043533185,0.955208747690726,0.974503038861812,0.977960721508359,0.948282549893644,0.898317609379278,0.976314038946106,0.933130315251014,0.952518349112062,0.950996508338603,0.872412629386625,0.968908143767076,0.968865039510536,0.921841094221346,0.976378722718014,0.977026604141743,0.938697813943738,0.972074433232906,0.971693109109666,0.946382526268264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491495912730902
"x0065e",0.0673432164556079,0.766061467940711,0.794077745583437,0.785693224586159,0.80185316085415,0.807024017278316,0.787588378628283,0.774759010119248,0.77437912679706,0.78088190769645,0.817996868649636,0.794600568709049,0.783472941345622,0.785756899756199,0.787067948710606,0.766897575897602,0.749416732820215,0.745018835159736,-0.185110277414129,0.787261255686386,0.793676936960727,0.79418105534468,0.794598605701193,0.7658112691624,0.760675086173338,0.79418105534468,0.783620966006873,0.803658344892832,0.760675086173338,0.742092702839456,0.774158000679234,0.794077745583437,0.800457593656291,0.645669574649223,0.800457593656291,0.686467962497093,0.998706239650713,0.264258380780002,0.114914272125579,0.0817225256745581,0.0416711563213355,0.0290352037923501,0.482554840439598,0.546675462142204,0.442880044384593,0.325721632211662,0.139054284016461,0.367728254125955,0.222884689058601,0.61557454918625,0.108849806507566,0.0619262902216809,0.282537922241553,0.146204677669401,0.107072603373132,0.685875783695908,0.645669574649223,0.782760442965746,0.476871542301541,0.524095347605909,0.840661297494299,0.686393410449834,1,0.458222212516689,0.486218657259705,0.114104759057094,0.682263919755462,0.587438908836851,0.403851247011456,0.629188580670539,0.223576105526584,0.599421192917052,0.808588358055476,0.681115060243574,0.997117785065092,0.158206872698852,0.48234775719601,0.0980790658478748,0.772095858282235,0.6387991992529,0.723810449942993,0.617711813975033,0.815762803234837,0.794675275469775,0.781811996157912,0.806012637517118,0.778902292287946,0.806790157034828,0.751984436808882,0.751536175425669,0.77149216936777,0.79453052059139,0.734316210258624,0.818842641835478,0.81723521141111,0.75108366400066,0.739958062525493,0.757729097214952,0.7425710832536,0.788850826856185,0.755790830914293,0.817996868649636,0.816284136556443,0.790498489778844,0.794600568709049,0.792972571934117,0.753509785471592,0.78598225333519,0.779700398039788,0.72958499199795,0.760675086173338,0.738039621924208,0.693232333182326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.391999606329653
"x0066e",0.0230494191497207,0.709544857515379,0.718787915593676,0.722128808421752,0.715342033210657,0.718811578698813,0.726329928667132,0.727418406540847,0.726382993927992,0.723202077891048,0.708940722255679,0.714676788529751,0.704562306792418,0.700949845952224,0.706361604385369,0.714120283713461,0.701409769442435,0.670619424915901,-0.199183661598032,0.724852178706094,0.715829317535354,0.71532372298637,0.714023129337078,0.7073658798857,0.706258708440118,0.71532372298637,0.719474424941353,0.711064017520236,0.706258708440118,0.713246536858273,0.700066818547366,0.718787915593676,0.71438172232729,0.725103379119554,0.71438172232729,0.716176042051638,0.431487749748181,0.932924734807172,0.313565005100573,0.140390976922137,0.59901681653854,0.163130773529637,0.522382900321598,0.482320154508252,0.404992314000368,0.483086969463682,0.253800618131953,0.40784397065098,0.374584137984938,0.550288799647463,0.268797417746625,0.164458640826556,0.545540775489208,0.339612021691327,0.285870231382609,0.64087659077648,0.725103379119554,0.65995358009948,0.843061363846598,0.653566570352742,0.646511643514123,0.722367724464611,0.458222212516689,1,0.540608993174889,0.256578844117187,0.667208576400294,0.638756169124712,0.661467999374575,0.319757141732499,0.0729368261077095,0.415559636104174,0.687778281849294,0.68404015452438,0.427087251873758,0.851934205101567,0.520397988196992,0.262351145196141,0.587514604081879,0.696559001236262,0.613301492471482,0.690711042605075,0.709227738031932,0.718580229447112,0.723902699485587,0.713133540638883,0.723700544678215,0.73115778663991,0.745698222411003,0.707543640270567,0.611124934617349,0.712641336092681,0.64526702787557,0.687059358186476,0.679347625333444,0.757740453393651,0.720337417485901,0.67982380588143,0.636263854691064,0.71196190030436,0.66578309281069,0.708940722255679,0.704080837082278,0.616701911459613,0.714676788529751,0.708926327282807,0.656183271459877,0.705037620439433,0.701353328233245,0.661587607405961,0.706258708440118,0.713706658499291,0.701303064018249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.307525388658628
"x0067e",0.047257031042683,0.740300172963652,0.750780823293848,0.754822422933265,0.746652103194148,0.735125839205955,0.730414307375113,0.73051127441572,0.725274379266515,0.730331976398561,0.760470563464534,0.767164911215063,0.759935233696,0.747107981608581,0.740011678120789,0.726479960584384,0.715177603758791,0.738572429769264,-0.118873154338795,0.731908360119973,0.753870609260578,0.754492385141389,0.755816992049445,0.728908558872147,0.726529457433272,0.754492385141389,0.759733401576958,0.749191119038484,0.726529457433272,0.728088702980274,0.724504694366769,0.750780823293848,0.744324010106919,0.782997329462765,0.744324010106919,0.659541943236564,0.46127815909673,0.32188720565495,0.108222899445034,0.0604513510442417,0.0644151825073961,0.0530306888281812,0.996445841835837,0.834651610874922,0.868254590195372,0.855235010499586,0.631726422913639,0.800774433600502,0.768374291178426,0.868760943756199,0.534110293718865,0.411894411645828,0.672868654635696,0.639982911412262,0.534816427640045,0.7171245029046,0.782997329462765,0.623498169160639,0.617851858521772,0.946714617352007,0.569932470540101,0.673448910274487,0.486218657259705,0.540608993174889,1,0.524602227667155,0.709147680533412,0.603662224888324,0.586433826250563,0.354613475152288,0.0650652022830069,0.467632221663885,0.744595387502829,0.644276099516981,0.457444766364531,0.184803805159037,0.995990019927721,0.526876620672435,0.647396320383127,0.860164147193333,0.712506886379038,0.85731255893665,0.719576706688551,0.738235855494136,0.744011077227974,0.732355765172641,0.726724808834809,0.636071026964826,0.706154303237255,0.716932388169954,0.754727971922272,0.756618516039276,0.723141721636686,0.663158347340016,0.65378459685736,0.708488618665374,0.703910510534767,0.804192323475391,0.807004878986067,0.758119272032811,0.809895556129714,0.760470563464534,0.764975929564657,0.789017284604084,0.767164911215063,0.770368913556772,0.82028220722342,0.753104253038194,0.749978294977326,0.80038788000835,0.726529457433272,0.722558683107019,0.777513404654646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29903866437835
"x0068e",0.035616138502706,0.255663280785497,0.270849746098918,0.2752314815751,0.266555975766433,0.272784784374482,0.269019753637437,0.265902841712436,0.258712052388031,0.273532982626071,0.269282640638877,0.271650874291569,0.264301398820254,0.261747333394245,0.264757055981679,0.273262134103841,0.269732248164051,0.288723573970569,-0.0537986071391062,0.26776211409595,0.270860800019967,0.271106747590741,0.271462785295737,0.273687027200335,0.274957769700169,0.271106747590741,0.276586728946743,0.265833176800156,0.274957769700169,0.280214131584497,0.270589847557845,0.270849746098918,0.255211550640809,0.466333842398872,0.255211550640809,0.21482014522454,0.0991873685292506,0.137352815125522,0.0492829396992785,0.0124816462359044,0.0431058923884597,0.0260894085822337,0.459912094526451,0.173125741634401,0.269912262675506,0.665072042960409,0.958774073427866,0.30074012957978,0.199554066809932,0.414443036954023,0.994333534369991,0.980996307935358,0.541922969611006,0.890421514736741,0.934988549661112,0.215001473184083,0.466333842398872,0.208166633285351,0.276149392828668,0.553532497804619,0.211924010262495,0.235167460838889,0.114104759057094,0.256578844117187,0.524602227667155,1,0.225064423758284,0.209095798428116,0.208874030551466,0.12879382432576,0.0218332854171619,0.145450707247317,0.272198798601043,0.206749592405909,0.0974373601052946,0.0927078701963645,0.456497559127756,0.992652562468701,0.192136336041205,0.627428449432995,0.221122121782833,0.654445849938981,0.25206608415967,0.270518097585368,0.278569413376946,0.262867892788397,0.268775926393403,0.221869572655246,0.299973477274668,0.267401047059822,0.205785263124693,0.270835488698411,0.230432092378203,0.229002383441645,0.259547382592561,0.285954453713054,0.297362714544107,0.266903734003385,0.236645468930825,0.273968869509376,0.255989270886556,0.269282640638877,0.271190740546354,0.228294343260077,0.271650874291569,0.275211997357713,0.257387331288578,0.264122253502473,0.266088322795135,0.253536084540134,0.274957769700169,0.278708784108616,0.278151271018931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.104668654483179
"x0069e",0.0400528107243008,0.836913615317494,0.886306153383133,0.886564465547589,0.88576070419485,0.892133985746233,0.886221082069147,0.88870495095495,0.882425636698212,0.878346045662904,0.887665697201946,0.890730996509345,0.883232183540119,0.868326710429873,0.859863829794508,0.854478706395606,0.854933084270811,0.842286312297709,-0.156969056249604,0.889241673096607,0.883763409632498,0.883355412261054,0.88312588207271,0.856356816931307,0.854997970275257,0.883355412261054,0.883653677349873,0.882616444588769,0.854997970275257,0.850534007999973,0.857476988293991,0.886306153383133,0.880611090035854,0.897712700196568,0.880611090035854,0.821368280170603,0.65842225151596,0.469428973963408,0.12879622022832,0.0538910899345824,0.151661040868288,0.0710883503905004,0.704873167260896,0.646966453424546,0.585451437449539,0.606871722238648,0.271648480215736,0.595614643021756,0.537229118225927,0.702893125831556,0.236960544023696,0.118300041477509,0.562091521249451,0.358390050818653,0.252236313797819,0.980230243495655,0.897712700196568,0.751754058502282,0.690174228711557,0.75612641420799,0.670452708762747,0.833746335617411,0.682263919755462,0.667208576400294,0.709147680533412,0.225064423758284,1,0.935150924467457,0.809401987581278,0.634825833198517,0.295397614599079,0.764506001684044,0.787212894985527,0.718006211150038,0.643465860566812,0.302092045999442,0.703075299898427,0.223774198123042,0.784037906687518,0.733416578985782,0.765985310895896,0.71554309553994,0.861548035569718,0.862617068574609,0.862115302419526,0.862459374239709,0.876614022855957,0.891331781362726,0.869977464355757,0.861449008632211,0.789617075990084,0.882356053706298,0.963954139486102,0.92010029499509,0.850252958761572,0.864286517350582,0.844918582148851,0.840495525909778,0.798893054108276,0.864913709601211,0.828167289773185,0.887665697201946,0.879495018890237,0.808993424337784,0.890730996509345,0.875517573533185,0.824506664280375,0.875244540823999,0.853163932460451,0.815325567331174,0.854997970275257,0.824115739471824,0.815087384867688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.327008518635665
"x0071e",0.0308028933153361,0.793635530995338,0.844110487651501,0.845982013477096,0.842031875643604,0.851906033310101,0.848766596675975,0.852829869465691,0.849598442599124,0.842279580850393,0.833949069721027,0.846861234839158,0.843465044844714,0.824646249145527,0.812353495997736,0.813765513679889,0.822039997554648,0.805572484448945,-0.155656037492793,0.851967157472133,0.840532354095827,0.839828545097614,0.838890122336333,0.816955731052317,0.817007201124239,0.839828545097614,0.842151184014402,0.837216210230633,0.817007201124239,0.814615350917879,0.817929808069036,0.844110487651501,0.834063526535695,0.91884114450245,0.834063526535695,0.820820092621248,0.563799827712889,0.462915775615216,0.12462076668063,0.0423848790070661,0.163165341177854,0.0696309767432809,0.593654898802092,0.542339791756306,0.461814750957434,0.542395373114057,0.239664210419593,0.506656873625524,0.464252191711772,0.592043004891964,0.215850513630262,0.112773498316499,0.55078654563741,0.315202137432543,0.219077680741538,0.849058396147953,0.91884114450245,0.696568409906146,0.669904817463339,0.677058390118214,0.576449818398163,0.836621065238477,0.587438908836851,0.638756169124712,0.603662224888324,0.209095798428116,0.935150924467457,1,0.843397470692212,0.546613908651703,0.494385005939376,0.782625229515894,0.704618864613228,0.660136095365671,0.550633158834061,0.305271700395595,0.591186595405909,0.204555252355767,0.69577151027598,0.662859357117258,0.677574599720681,0.648139794223378,0.812485668125785,0.816477183629036,0.818082785892213,0.814401474437032,0.842113049110013,0.864524730574327,0.847000796279448,0.834740760080206,0.709494277691341,0.837701457501521,0.939826401476401,0.892804067594946,0.819275927853971,0.830330882504054,0.829148357970724,0.78107973729562,0.72431344428895,0.818007387278197,0.762189194188904,0.833949069721027,0.824236271424502,0.724449061695807,0.846861234839158,0.831099091555972,0.759158238566489,0.832629190027417,0.809825283853538,0.759203095853227,0.817007201124239,0.780036747830771,0.762479879532784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.303761176914276
"x0072e",0.000827771375587681,0.693690492449775,0.737171759725903,0.743081148173694,0.731256096247101,0.757304778632917,0.763978739777152,0.772747973762898,0.763571872313283,0.749302836267753,0.72805071746849,0.737787282343361,0.721273927426524,0.705009863246842,0.703108429346502,0.70121297225939,0.69147704396482,0.665626226419622,-0.155160618640612,0.765884532346062,0.72861546784999,0.727078015086577,0.724948444756057,0.697497186297538,0.695252164521582,0.727078015086577,0.734305471603699,0.719930526851761,0.695252164521582,0.702529560340615,0.68884921431745,0.737171759725903,0.728808122339711,0.796763965792476,0.728808122339711,0.736407900856482,0.380715367829772,0.500670375850293,0.125694771910179,0.047723533470796,0.195582582226015,0.0783231007609912,0.575600050992391,0.504621712024075,0.40115917170316,0.581415859700876,0.239597101528038,0.495711939543593,0.513105319549152,0.534744749293098,0.221358044713816,0.108777246859944,0.612199218695527,0.343620739623265,0.2173630127872,0.756565834607449,0.796763965792476,0.580271575779099,0.713516565407789,0.679929227501718,0.495553792781591,0.74882998008421,0.403851247011456,0.661467999374575,0.586433826250563,0.208874030551466,0.809401987581278,0.843397470692212,1,0.238150896531231,0.0519432149280737,0.358192479146138,0.627692007877114,0.615378583638588,0.379010357672149,0.342678234126373,0.573096161541361,0.212810338340877,0.500880510886687,0.630197229520758,0.543042822185711,0.626059089931754,0.699646567474605,0.71780360375046,0.726328401314975,0.709392306100698,0.750362277874134,0.752082726439623,0.781856931092567,0.742166211890339,0.596701650325012,0.722351987941655,0.794606339231691,0.740134174350214,0.675200124241551,0.774606208384068,0.705221303508133,0.679054283985712,0.612613713605151,0.708656920504547,0.655614444420565,0.72805071746849,0.719390065421001,0.612879260827688,0.737787282343361,0.720870410355817,0.654177890952759,0.713916593122015,0.693386570453229,0.651942417500735,0.695252164521582,0.683140305773237,0.671751232935388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.235658567487356
"x0073e",0.0765943387731154,0.553143034770093,0.586514049145215,0.579920384668593,0.592641455640263,0.582783744636678,0.567901815318123,0.562621360407283,0.569200462329574,0.58204306622251,0.598507138977721,0.580022387669282,0.58184924660154,0.583834396331375,0.580293836762872,0.578000730272244,0.587371274186571,0.59419695195152,-0.0948824566782613,0.570389862726478,0.589237403134097,0.589815103611532,0.590185159415349,0.583918689154311,0.584280973630832,0.589815103611532,0.581486489821939,0.597308741389931,0.584280973630832,0.570364115140311,0.5943622065902,0.586514049145215,0.586916356838439,0.536439687891465,0.586916356838439,0.521538130195219,0.613627288982559,0.179547915065496,0.0682522877071077,0.0240803398496652,0.02271110601495,0.0153915166235663,0.348815954100902,0.368222132946055,0.35112364352049,0.224012673719296,0.141090773408214,0.260155960080926,0.145433972762623,0.43208032390221,0.116937398504053,0.090690193035851,0.181539184046079,0.120831977106682,0.117411932092866,0.64224642322572,0.536439687891465,0.600581154908951,0.311257210931043,0.371407886358173,0.528533340218131,0.524423126364182,0.629188580670539,0.319757141732499,0.354613475152288,0.12879382432576,0.634825833198517,0.546613908651703,0.238150896531231,1,0.228847482910193,0.686932206175271,0.550731617463676,0.490643842892885,0.589895764100342,0.0949301669824684,0.347961728426445,0.104390892235321,0.663708159545583,0.448180655067544,0.606413361277582,0.423778687392285,0.596493255693178,0.583018824263988,0.573461256271832,0.591447980912883,0.579505447418904,0.61051597621524,0.549261800335391,0.564834163781522,0.570401172290256,0.589934191245442,0.613843383430539,0.65470354598046,0.637941957646424,0.521698882462143,0.5751622932089,0.538845302612485,0.52850165884947,0.577501631770999,0.537645839151896,0.598507138977721,0.593495326665093,0.562921129010969,0.580022387669282,0.574679801200568,0.529878348471965,0.582809069957161,0.570977409265431,0.516134726990603,0.584280973630832,0.550144915204462,0.505213446867853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.280941433117059
"x0074e",0.0166817947575221,0.237299297363947,0.257427925229873,0.255879405124153,0.258826745822733,0.2424421428163,0.23353202990117,0.232193850416445,0.237322717907732,0.236271935915335,0.239142186077908,0.262760505919991,0.284272868586504,0.269797023357824,0.249175013938961,0.2610242329046,0.297392853550777,0.299458376439385,-0.012395827166402,0.236482780452592,0.262302810402834,0.262909544274361,0.264035141070474,0.272667491728714,0.27741817039203,0.262909544274361,0.261278139647954,0.264300713235892,0.27741817039203,0.268092277770901,0.28430275066528,0.257427925229873,0.247645894650307,0.373027839420464,0.247645894650307,0.263712722624678,0.22239873340645,0.0502552314251813,0.0216557412058897,0.00069953417030276,0.00480349635262544,0.00813980693990957,0.0616213826136264,0.0689608724962777,0.0523972015200619,0.0508420234745166,0.0207286278450774,0.0429866906194235,0.0309039176113608,0.072268139892131,0.020144394641887,0.00885630296731166,0.0564402440701781,0.0206740765589102,0.0255491897561929,0.157785426173151,0.373027839420464,0.171989612662184,0.0735458509843369,0.0717317646679468,0.0714644935428223,0.277144757406939,0.223576105526584,0.0729368261077095,0.0650652022830069,0.0218332854171619,0.295397614599079,0.494385005939376,0.0519432149280737,0.228847482910193,1,0.670107509304376,0.136751860269346,0.10370701146936,0.21258424918504,0.0257603369401767,0.0605811189871552,0.0179161734122174,0.240170650325339,0.0933800728484912,0.177513624646943,0.0833099959500575,0.247206463912039,0.230853678531696,0.225948279834543,0.235229252363785,0.236056005213998,0.274791237839852,0.222183423272861,0.245782864001087,0.171153984268984,0.265975961026036,0.366633369433525,0.344488440778831,0.3034303822937,0.212804828423462,0.308256470125586,0.22362296852644,0.193863680950071,0.250483277505143,0.21266859548909,0.239142186077908,0.234368875274743,0.187380722186153,0.262760505919991,0.259183508356561,0.21282303530366,0.272845379440425,0.262030927062651,0.224331304423309,0.27741817039203,0.230443369106764,0.209356215749715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0789874330722984
"x0075e",0.0572762764966132,0.63658932744013,0.675215034073311,0.671604747676658,0.678451101907034,0.667417656781002,0.654249696242838,0.650527409551619,0.654375599679773,0.658661684129146,0.671674207947089,0.681996710433015,0.691780919267778,0.676650674354964,0.656867258214786,0.657580788637256,0.675821218546589,0.676529583491733,-0.112865392091937,0.657212969934285,0.678322563876043,0.678852286930506,0.679675480570574,0.665462008056974,0.667007275410204,0.678852286930506,0.674457341580609,0.682615351644343,0.667007275410204,0.654899914868628,0.675598337951201,0.675215034073311,0.668406969768674,0.71801952517947,0.668406969768674,0.619442793039497,0.581156414705514,0.27500238336503,0.0803201084817025,0.0202157540089892,0.0795343107758223,0.0388527453017288,0.464632100373126,0.443096264240549,0.436036347701745,0.335637759198912,0.173005521687869,0.411366467695634,0.281444081245207,0.512209674010513,0.145474686013281,0.0805677212854075,0.30415577976486,0.192742307098727,0.162084772703469,0.703340249960508,0.71801952517947,0.60652681414616,0.400428736316726,0.482709816500712,0.509364862095632,0.631977766995944,0.599421192917052,0.415559636104174,0.467632221663885,0.145450707247317,0.764506001684044,0.782625229515894,0.358192479146138,0.686932206175271,0.670107509304376,1,0.570765237205508,0.49952305554183,0.558075669237158,0.167591162583634,0.463364069754495,0.134340742020226,0.713350969644525,0.50120519356827,0.624085462103985,0.479185410509342,0.659988757632535,0.649327486627333,0.642523537401726,0.655159116657269,0.65681286224055,0.684656320036177,0.621929693324586,0.649574446366299,0.626644272188292,0.680366652446931,0.767074871701815,0.734779241675641,0.677459788313156,0.601614274497444,0.663409123594914,0.646735625041233,0.64022101121186,0.663399138178772,0.647718572369735,0.671674207947089,0.665075749062217,0.629319179224981,0.681996710433015,0.673536948803211,0.644032547748062,0.680797260839534,0.665489722254732,0.646421904399615,0.667007275410204,0.621675656046555,0.626715959160285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.295402591818553
